,EEP,log10_isochrone_age_yr,initial_mass,star_mass,star_mdot,he_core_mass,c_core_mass,log_L,log_LH,log_LHe,log_Teff,log_R,log_g,surface_h1,surface_he3,surface_he4,surface_c12,surface_o16,log_center_T,log_center_Rho,center_gamma,center_h1,center_he4,center_c12,phase
41238,787,8.200000000000001,4.4689672298897865,4.431339646025619,-4.6306552080814183e-07,0.910231343898075,0.683871653847594,3.925173308028656,0.8622891456117439,3.733633619856258,3.540517093959049,2.4042296182783445,0.27557772070087094,0.6793846810307,7.003430623827186e-05,0.3061357254957845,0.0010449414717202446,0.005198228232996366,8.412467996493636,6.1793073000495,2.142429550350005,9.181912417115868e-32,5.41750084198991e-20,0.35838628033502273,4.0
55426,1099,8.65,3.049180804791151,2.806325209121126,-4.893159623896664e-06,0.648564766480501,0.6046592939072561,3.9221131374356704,1.867244591428368,4.31352243670545,3.5039325162230175,2.475868688453913,-0.06565853171813758,0.6873248607571083,0.00013585206048013834,0.2979682170954227,0.0012692606493406205,0.005483355370219704,7.983188159315916,6.457068744805431,7.131878679843928,7.465172729950722e-48,2.1633502974614865e-28,0.352722672455598,5.0
41157,706,8.200000000000001,4.456029089892078,4.444490257811881,-4.865727930024813e-10,0.9810053858859724,0.0,2.9758415552667103,2.657505006785669,-0.20737093521948788,3.640032586450733,1.730532756914002,1.6241532178425218,0.6909338599074912,7.347653673650364e-05,0.29457768602220896,0.0010893634161840628,0.005304613437442457,8.349711145818205,4.300898769769786,0.5836730951509228,2.905170866719749e-21,0.0002520106709318213,0.3604558743823004,3.0
79663,1120,9.450000000000001,1.5159659742715792,1.4262623298664028,-3.263345716175683e-06,0.5457232679604589,0.477982808226554,3.7453876984557435,-0.7617606749585244,3.7274148334914186,3.470588784863557,2.454193431682872,-0.3160549962762334,0.6992671038254764,0.0001980406473605235,0.2861093511372842,0.0012620717095308273,0.006082093414672356,7.941877699531501,6.175454276770615,6.422304697131938,1.3548788615516835e-45,2.866529402692379e-22,0.3201978061621737,5.0
13142,662,6.75,37.066565152532654,25.921691590742213,-1.1077175183610249e-05,13.532214692391975,0.0,5.694367627761037,5.2036158038041735,5.143738119127146,4.024088010357258,2.3216849453481148,1.207782123820252,0.5007055021457871,8.379722355598052e-06,0.4851816724715585,0.00044775335711880047,0.0019112520389068717,8.362098223405788,2.8486190884131335,0.09097137098709593,1.88915933334282e-18,0.21268807105189946,0.48232594800967327,3.0
9929,343,6.550000000000001,25.575673848444513,25.08231714369422,-1.8904887109021478e-07,0.0,0.0,5.030182443716111,5.030288760925274,-25.247792336551242,4.553421583310081,0.9309252074200064,3.975456569430968,0.7108612587701182,4.92149794744737e-05,0.27479446349908193,0.0020067311114794015,0.0055648095944941574,7.592211076186442,0.6173656114134377,0.011775388988132619,0.4764579454263412,0.5095973795667503,6.293178428109941e-05,0.0
32799,1705,7.9,5.979977908522473,0.9777415615530023,-3.0983243252328945e-16,0.9777278616248417,0.9639248220988306,-0.11178046394327511,-3.5544183506814857,-99.0,4.751131462550923,-2.0354760048913683,8.499169867634713,0.6174976628525901,7.283633322828191e-07,0.3679072288482537,8.785389107366353e-05,0.004220942255459087,7.870410435493911,7.362521743972601,18.332731539408996,2.4756026103521977e-40,4.397656108993134e-29,0.37368636900607266,4.0
81745,226,9.55,0.13390421902989721,0.13390366127028924,-1.03171991393822e-16,0.0,0.0,-2.7065932659052048,-2.7065087840418522,-70.74017942232128,3.484027304222079,-0.7986740892146462,5.154897315480364,0.7139886463219308,0.0014702322407077837,0.2702554312787604,0.0024965354671003534,0.0061088852298778135,6.725289484554258,2.414983112311998,0.3083420108742656,0.7139886463207601,0.2702554312787613,0.002496535467100354,0.0
48022,1381,8.4,3.743513650683452,1.6798938478554042,-0.0001951509633401596,0.7864491333402007,0.771780307745608,4.214811661224429,4.193569865230623,1.3189071557185035,3.4294251017878,2.7712327792187286,-0.8800926824258624,0.6820738238982507,9.361368792139876e-05,0.30181638255310766,0.0023722000204383815,0.005575783026189721,8.054821567712057,6.811524096533197,7.932089584613734,8.226779807242573e-45,4.4877333263483674e-27,0.35440319419585475,5.0
96038,1283,10.0,1.0394775078779455,0.7985186263216258,-1.6646307918297764e-08,0.5368016811400793,0.48021828676664435,3.01195565028737,-1.7727894228780428,2.90156786705832,3.527510187572069,1.9736346021816606,0.3931606119212697,0.6990862616160717,0.0001760418807679035,0.2865504188811624,0.0015665843227700412,0.006021691555649499,7.931970418954713,6.149895588968248,6.565435991350984,1.0389289671401447e-40,9.190574360645165e-18,0.2832369059833843,5.0
63230,1269,8.9,2.500203506631468,2.095921161756459,-4.39151685086331e-07,0.6004140876059304,0.5398221352011652,3.72197752971857,0.8708513376427369,3.7124348904858553,3.504191554114619,2.3752828088121607,0.008955174461244352,0.6892738181947987,0.00019577742068729328,0.2954666451840835,0.0016218339423498464,0.00580891507971232,7.895652051071272,6.360045347240618,8.399393361244542,1.989153128868961e-43,3.3102198784965904e-19,0.2802249191518538,5.0
96398,1643,10.0,1.0394976689584359,0.5417832798737905,-2.1747404223879825e-14,0.5414374849590226,0.45647764497876897,1.0894055526819268,0.5104661214039335,-98.99999999999999,4.846479305141604,-1.6255786817601319,7.423129114549083,0.6990956122830037,6.659479883923712e-05,0.28662767616232476,0.0014048198138207515,0.0060215746112815575,7.91060736968025,6.294602934969421,7.708784731241847,5.176979817155664e-39,5.2731771707941956e-18,0.2829453835679823,6.0
29090,1134,7.800000000000001,6.569480018407683,2.527081611893382,-0.00027014136389088493,1.0504857245278914,1.0362013971968436,4.305089408153658,2.4891417580462565,4.80190090120473,3.4777555023432356,2.719710851572473,-0.6607352801245964,0.6111303773452961,7.065971856377625e-06,0.3743657975774096,0.0002723230696459992,0.0042505774650842725,8.23152570511655,7.240258356867306,7.769579212102357,2.4327896692212154e-33,3.0536446909312055e-23,0.3210843031469561,4.0
49799,1616,8.450000000000001,3.5850494498236474,0.7585482652016339,-2.892441403451912e-13,0.7584655084407061,0.7465446684066027,2.3890530148799374,1.424447339626946,-98.99999999999999,5.194885849624381,-1.6725680396266795,7.663227976054697,0.6840423266067448,8.669216174591317e-05,0.2995373914509375,0.00256488330449363,0.005694917142060052,8.03268591036094,6.756662226259116,7.846916113802294,2.5682898320593317e-46,2.5012504098974974e-27,0.393568565612043,6.0
40136,1238,8.15,4.668557609912598,3.1728352929507,-6.270307860103775e-05,0.8702877218524732,0.8579898798624859,4.309517019007865,2.9559938330162563,3.8456358696689033,3.495656980619432,2.686121700447182,-0.4335109826437003,0.651929015756872,6.211209815332111e-05,0.33321621813189756,0.0013155784805321028,0.005048400665622288,8.098951328679323,6.98961700844598,8.133754606530438,8.792514358540602e-43,5.266704039963766e-26,0.3742669197210562,5.0
76804,1245,9.350000000000001,1.634227624474549,1.429500875313498,-5.533515854287701e-08,0.5576127538997326,0.5051993331263392,3.351360404340534,1.548667470181064,2.9460717916790657,3.519711057800216,2.158935238751947,0.2754336742141441,0.7002043632698973,0.00019600620681432698,0.2851477992261062,0.001186918603480359,0.006083470018070568,7.925489970856971,6.223987870927763,6.905127482835873,3.075033321052545e-46,1.3954856183447793e-22,0.3252310371943209,5.0
85373,882,9.650000000000002,1.3151005390095156,1.266854767756817,-3.354770209601122e-08,0.5318185892139898,0.45713558580336117,3.2807253520345685,-2.2544552866074725,2.8914903959158247,3.519493835786672,2.1240521566260533,0.2927568542010127,0.6982803424951566,0.00019591968187064268,0.28714972193889265,0.0013437158474881067,0.0060721881984928065,7.972256467166703,6.1098080590361,5.7006008424371934,9.30117819355588e-43,3.924076383925441e-20,0.31799540640410207,5.0
28344,388,7.800000000000001,6.012193672931832,6.009113318558339,-1.184410540882368e-10,0.0,0.0,3.318018761540323,3.3188134593660834,-27.197678564177014,4.186005249118771,0.8096760347147343,3.59712692703942,0.7141765652233395,6.899193887578944e-05,0.27143569850022453,0.0021424181469222848,0.00597270408601413,7.532447458926615,1.3311780987631152,0.035342298317953096,0.12364082320859562,0.8624072299827509,5.209187375955771e-05,0.0
9880,294,6.550000000000001,8.871866521767377,8.871564761280245,-8.278341742059721e-11,0.0,0.0,3.5917093640508386,3.5920910890173845,-30.49771412771297,4.370204887293585,0.5781220596203611,4.229231264214987,0.7154334075524346,6.634276032086852e-05,0.2702159340586946,0.00249627672750008,0.006108269563077867,7.499248493632088,1.0498680493314376,0.01809224615064289,0.6807843899886497,0.30495198912324106,3.5099484124249936e-05,0.0
13349,152,6.800000000000001,0.7781458667973238,0.7781447193648603,-2.19164771300827e-14,0.0,0.0,-0.48044598242411735,-3.9982898254866592,-77.85055436181938,3.6009597205878245,0.08053471979440577,4.164820123998123,0.7153929434047643,6.632691703345136e-05,0.2702550428108958,0.0024965350868571133,0.0061088834175783285,6.676990734397708,0.6167370043038982,0.08497367037507747,0.7153910275609472,0.2702568325831702,0.0024965475259459994,-1.0
16075,740,6.95,22.06614938893646,14.070725021160891,-1.5193680856462198e-05,7.462827437882235,4.09785983042661,5.264558101968784,4.4654142655362445,4.742637923080599,3.566248403838288,3.0224593954899297,-0.4584570865290543,0.5354452338176974,6.939494133010682e-06,0.4503278381630359,0.0003515307090159823,0.0027134031036325384,8.669755078026709,4.044156078042871,0.2447729877058161,1.0218703045223947e-24,6.195915355905855e-16,0.24062148811988981,4.0
23302,307,7.5,4.225914644603706,4.2256301927914475,-9.839615473772312e-12,0.0,0.0,2.4964008140967926,2.4967977798841634,-33.60309424155584,4.177023874463987,0.41682981030253663,4.229371550135728,0.7156479093542097,6.677690111690868e-05,0.2700082230665408,0.002494939405770932,0.006105052069652606,7.428185400143255,1.430471893315909,0.029046709319418426,0.6445022612195677,0.3413278372784487,3.0305513026368853e-05,0.0
41980,1529,8.200000000000001,4.4710239310375846,0.8591875002190019,-0.00018484923040465776,0.8576595056651586,0.8452562888790517,4.281397942141316,4.25369705088039,-79.30240363709659,4.895205534159306,-0.12703494506583926,4.626178327811011,0.6583259050043562,6.777622791410687e-05,0.326373116553463,0.0016863027573154402,0.00518390356941441,8.082082176162778,6.979963103455531,8.467155425645995,1.6728107382086354e-43,3.6572439640493073e-26,0.35801120252388774,6.0
43350,1348,8.25,4.276777098083586,2.6430328146728423,-0.00019531497065200716,0.8399929454455803,0.8279815173011661,4.366499001564922,1.5092916637975342,4.034160171513119,3.4879132694670063,2.730100114030562,-0.6006088420870144,0.6654339706407195,7.392635389293055e-05,0.31910433504572033,0.001838003215325107,0.005273035440466886,8.083957540548708,6.921624265441627,7.988900154115642,2.1498715135284925e-43,1.3022304979304373e-26,0.37692138165040134,5.0
2295,135,5.4,5.746621149674758,5.746609966500986,-3.2773201901785253e-11,0.0,0.0,2.552230319700241,0.3648381462498641,-71.35957701413686,3.8418024108405517,1.1151874903511323,2.966760404994816,0.7155113715848014,4.542573625013343e-05,0.2701543456986186,0.0024951055266222997,0.006105385362670489,6.790435442176651,-0.40045320464795076,0.029934979274616184,0.7153927813487532,0.2702552019369513,0.0024965361699242237,-1.0
21983,360,7.4,8.55641010903606,8.552919731412908,-4.2158292131015554e-10,0.0,0.0,3.756976357516206,3.7574646971357537,-27.764898776263436,4.317280124891354,0.7666050811575071,3.8351205655659455,0.7139347973782758,5.969733987681496e-05,0.27168885864725695,0.0021524449582737506,0.005943972952397944,7.531518835243883,1.0799595713873833,0.02238705992239233,0.3100605948810505,0.6759906501153903,5.188875884553917e-05,0.0
71205,1664,9.150000000000002,1.9502852570710478,0.5865715854314726,-2.3911768527546992e-15,0.5863626610645374,0.4887491608874298,0.2898714208522868,-0.8312608445705326,-98.99999999999999,4.718545091446293,-1.7694773202843304,7.745421132099526,0.6978109317677776,6.0149125149587053e-05,0.28728495680433197,0.0012191426901550213,0.006032791181159337,7.811000287451688,6.47024660772461,11.03557691992599,4.67921793111057e-37,2.537064612122451e-14,0.29306557714033543,6.0
93077,1241,9.900000000000002,1.1093009940716785,0.9216518694699385,-3.215398985725875e-07,0.5384103623630978,0.47676952752604973,3.376766646583123,1.9090579714893496,2.6289064269128826,3.4903290712477553,2.230402332978164,-0.058328586908250005,0.6972475053922209,0.00018154610403171888,0.2883182476788681,0.001515896476379479,0.006039945702913855,7.945366402209028,6.171409280921971,6.4891880447942984,1.7886232855030147e-41,1.2248039533094595e-18,0.27814395785014684,5.0
53970,1176,8.600000000000001,3.17339283210968,2.8088433512208906,-1.3746522591259058e-06,0.6722310029467332,0.6411538761984152,3.9138560068120807,3.784732923825432,2.729047593426616,3.5048983079789457,2.4698085396302623,-0.05306209263759287,0.6867900356889273,0.0001262100741363222,0.29813148518206417,0.0015426566308037095,0.005547406710005332,7.999657036166169,6.528612216403282,7.257975908123346,1.0616760423253095e-47,2.5242022279290337e-28,0.35146490854705753,5.0
104906,1459,10.3,0.8559221016456668,0.5316081053363372,-4.5139518950029916e-07,0.5268787006638359,0.46524075120465785,3.4377251324048865,2.23198889466025,-76.5621383160148,3.8725414076445284,1.4964569030955008,1.1708184069652927,0.7103608523709926,0.00014954856263193174,0.27568558161209755,0.0016326817517470487,0.005878162604787051,7.949877282824312,6.150538327247009,6.201597117422627,1.2031161067645245e-36,2.336666924302383e-15,0.31636784201529283,6.0
91047,675,9.850000000000001,1.1454677157129562,1.1050495275431667,-3.329160195686662e-11,0.5000674777036913,0.0,1.8262909165787127,1.3786721830942983,0.8285868974284609,3.658053043896851,1.1197165226777686,2.242079597875154,0.697048599747855,0.0001908723912722437,0.28848641730898605,0.0015323950881870204,0.006049499185949262,8.20372474812481,4.407818694110325,0.76880494520655,9.84878713758519e-21,0.03134710284918575,0.39544313251739416,3.0
26736,353,7.75,5.652530089201738,5.650730051360613,-5.401934641003642e-11,0.0,0.0,3.122309618085752,3.1228028202851865,-30.057508334437763,4.218131067905132,0.6475698254147271,3.8949262873286905,0.7151754111013097,7.082304231312747e-05,0.2704559049206609,0.0023343146810497237,0.006061509531714078,7.487806038090259,1.279828236924968,0.027718947587423364,0.3480508324154476,0.6379939218368279,4.4758496223930565e-05,0.0
15475,140,6.95,0.32798176812358754,0.327981342204486,-6.937086591918658e-15,0.0,0.0,-1.1366003490189724,-5.152139240369676,-90.14500172583583,3.534932797546647,-0.11548861742066589,4.184939670963795,0.7153928372764551,6.632502171895495e-05,0.27025513808291596,0.0024965358274977615,0.0061088852298850915,6.517594994101134,0.7934379137721426,0.14020435722035218,0.7153928372764538,0.2702551380829175,0.002496535827497761,-1.0
12188,428,6.7,40.01387066029234,34.88402484972049,-1.0758879985427076e-06,13.828642074371118,0.0,5.66981382259166,5.5987849742176765,-1.9389146238423234,4.428632630081695,1.5003188033145551,2.978493452689335,0.6930202265983645,2.922985391406608e-05,0.29271820803905824,0.0012725421856679305,0.004077046730226557,8.068945373717124,1.9264181504452793,0.02184756431860401,4.0019498351251864e-11,0.9860619780751144,0.00013565509617875215,0.0
36702,918,8.05,5.119628822128505,4.511128198710296,-1.4388803466518122e-05,0.8988637770627996,0.8894985102598201,4.306372806862187,1.723911530391677,4.1390297299657535,3.5064437401544506,2.662976075304307,-0.23356106925273074,0.6395968626717414,5.300305734001078e-05,0.34595368274140337,0.0009602170923114766,0.004878753487711057,8.149759431247066,7.005649831530645,7.225034072234626,1.1128221203413676e-40,1.0852301605226106e-26,0.40221268740939076,5.0
37391,1607,8.05,5.120185427893382,0.9068623034979109,-4.901094308841774e-12,0.9068249741294718,0.9013515648469976,3.1431027753424443,2.4391696268175282,-98.99999999999999,5.41378916011416,-1.7333497803749809,7.862373151343134,0.6392707124636086,2.536982714593253e-05,0.3461669759500651,0.0005112597697605224,0.00486403625402936,8.096453384435346,7.09465930732034,8.745356415059177,8.850295415244885e-43,7.249315717651875e-26,0.40208075632106655,6.0
4600,208,5.8,6.007115431858389,6.007087662327876,-2.599965608303334e-11,0.0,0.0,3.0213180605051084,3.001554073249153,-31.9262878919981,4.286005546152427,0.46132509012981376,4.293675370591643,0.7154105774711403,6.157034214938277e-05,0.2702396039322741,0.0024964282798166345,0.006108622066651439,7.47067678960375,1.2890069914270725,0.02287234718138574,0.714363971429087,0.27094644364521187,1.824182052365731e-05,0.0
99717,604,10.150000000000002,0.9403655692156476,0.892351330645244,-1.7516336954430873e-08,0.4677389028372392,0.0,3.358414647871834,3.3535034369979346,0.13223370026165743,3.4849012792997374,2.2320819175185553,-0.07598906222551544,0.7035804233005927,0.0001762931472266837,0.28220360209022577,0.0017036890396181304,0.005978993832388511,7.868882740029271,5.955431601215656,0.7659726530896795,6.772577691647027e-26,0.982615489432488,3.295046803256947e-05,2.0
30307,781,7.8500000000000005,6.240632430315355,6.14592906785982,-1.5548398732764788e-06,1.2649900637042502,0.9031709579373569,4.191054771106609,0.8335247942583854,3.9493852946061097,3.53996831174308,2.53826791424926,0.15016522407738978,0.6501164460651517,4.131893789453168e-05,0.3354645476018513,0.0009254788135255182,0.00476286571585068,8.578963408956039,6.347616228124992,1.6457294371568412,1.0313107640738006e-26,7.960769033272814e-17,0.3737984675950996,4.0
63954,473,8.950000000000001,2.1517376324474133,2.1502571362665064,-5.816763557959302e-12,0.15865412729643932,0.0,1.6559817560751648,1.6699316878170878,-25.505036224396648,3.80569122313066,0.7392855839583743,3.29206089510608,0.7176444532856869,0.00017968838720494433,0.2679680675963795,0.00242422562052912,0.006070367188437491,7.488641645079129,3.4362700246887723,0.264718389151714,1.0623953718357707e-19,0.9859862895074398,5.385971102133753e-05,2.0
44706,1155,8.3,4.0825187218097705,3.099668665531306,-8.419400782187624e-05,0.8241027753518233,0.8108070042902104,4.356098851993298,1.4599426128391264,4.16684188466722,3.478488536524901,2.743749505128961,-0.5582606716963787,0.6734940082415231,8.018722869594899e-05,0.3117052327531331,0.0013350799259545854,0.005223446050621741,8.092492088674414,6.864427010566895,7.423418584059759,3.5283303348800093e-43,4.937451203891573e-25,0.39584848169197573,5.0
92312,476,9.900000000000002,1.086311358142935,1.085554390898102,-3.4537645065467393e-13,0.1442548329663027,0.0,0.56157236046463,0.5617202197745139,-24.32505151832995,3.6942957557485094,0.4148718209174105,3.6439873108890186,0.7208649713194929,0.0012930174189610402,0.2639024431690648,0.0024399865272210913,0.005975967883183409,7.455597954346397,4.552479412364774,0.6743331092132446,9.607057756207356e-22,0.9844028379024716,2.6887967899935695e-05,2.0
60707,268,8.850000000000001,0.7554900996087435,0.7554835322564857,-8.70273833729776e-15,0.0,0.0,-0.6872161985803673,-0.6871021696823868,-52.02065969040989,3.6698585513395026,-0.1606480497870741,4.63481880403188,0.717732009285305,6.60608133175462e-05,0.26803268482407727,0.002477485535176225,0.006062270217151711,7.043667359885483,1.9004288663956714,0.09859404779195492,0.699762349131491,0.2854653744170144,0.0014195948285070958,0.0
94972,1675,9.950000000000001,1.0741153748296732,0.5438233741573493,-9.539481919604972e-16,0.5435241445191401,0.49200414708446605,-0.16382088286037608,-1.151367818264002,-98.99999999999999,4.603089846655218,-1.76541298255851,7.704428337254494,0.6981064859105967,6.638097825155342e-05,0.2875847360319091,0.0013891139179172687,0.0060307371251016205,7.766460841697619,6.3829809112274045,11.489123724896826,3.991720142265858e-42,2.840279582751084e-19,0.2848316162282916,6.0
53178,384,8.600000000000001,2.817040159072389,2.815462212940266,-8.248887231551276e-12,0.0,0.0,2.034837767988526,2.0356366155077,-31.220967045710907,3.958757827068692,0.6225803820389917,3.6424530339304195,0.716460869869718,0.00012486195849032483,0.2691581108905374,0.002403862528616804,0.006087968758812814,7.449359194337916,1.7640421294749165,0.05966524417433888,0.12335756539250375,0.8626569736490246,3.9402379095753026e-05,0.0
70381,840,9.150000000000002,1.9480002253274336,1.9334128743331642,-3.4977305352384616e-08,0.514790799177301,0.42853374119235854,3.3120779195340333,-0.8803385423967479,3.133360116308375,3.541761709156116,2.095192693636899,0.5340796492609818,0.6994819029517583,0.00021998377373353396,0.28583156825622824,0.001198406757278907,0.005980051439055096,7.955351458861801,6.0529394605709435,5.7468669334981435,1.0392050312186786e-36,1.1727860218557736e-13,0.29266438414208673,5.0
36478,694,8.05,5.083799690070679,5.069419391290254,-7.997742093250145e-10,1.1494098924049958,0.0,3.1817555732559115,2.810983304985754,2.4985569205431233,3.6634793801514416,1.7865961785071858,1.5698310731225236,0.6926098110063523,5.996376705103778e-05,0.2929083731480844,0.0010584829379682535,0.005316149205321705,8.248242606566702,3.8287847866384164,0.35109457669002675,2.986811243483233e-20,0.07667245399466341,0.528738367528421,3.0
37001,1217,8.05,5.120028786110975,3.379422671131786,-5.441433201231494e-05,0.904610919897983,0.897534719708778,4.33980475158197,3.017350280470426,5.200603452456646,3.479500528971406,2.733578470030287,-0.5002044767973329,0.6393923573612672,2.9730785240055015e-05,0.34609853047311057,0.0005294336286865635,0.004861108741200552,8.107643865566391,7.072512522455315,8.379131581783287,3.2095110793611466e-42,2.5067374741126257e-27,0.40211661487553413,5.0
214,224,5.0,17.652467037325945,17.649354465531694,-1.4800341730316184e-08,0.0,0.0,4.470801143087938,4.471399520066102,-27.368333141406765,4.5199603550052,0.7181570137156825,4.248401226069443,0.7153958531009805,6.632378022845184e-05,0.27025222904049595,0.0024965167456285674,0.006108838537605231,7.562763094245611,0.7875877912458134,0.012594047831907972,0.7131151837321099,0.27225015978474465,2.6799336211828247e-05,0.0
67009,494,9.05,1.985476710425882,1.9840755514629187,-2.191102877666304e-12,0.2091493566176093,0.0,1.278123117485633,1.3013027769154637,-14.146113204764726,3.705864855835416,0.7500089992540978,3.235682056871698,0.7140959126281978,0.0003983550957665647,0.27119532089509013,0.001993358573165212,0.006083356157473148,7.687260598022415,4.256704515041343,0.3145279019101391,1.9793265327755294e-16,0.9859701802918641,5.1067586834367474e-05,2.0
30687,1161,7.8500000000000005,6.242580964865028,1.5355083159119327,-0.0009536316566854683,1.002996748874395,0.9976791895069603,4.5125689957519395,3.922255144220511,3.2122954678171576,3.5360940248537878,2.70677360035051,-0.7897922814525239,0.6126540694774064,2.8578950002134873e-07,0.37285401574718613,9.70957234915047e-05,0.004130065190350911,8.173345085492503,7.268247146811701,8.49007040410985,3.371521748871517e-39,4.7004949997214356e-26,0.3735314242778592,5.0
33321,661,7.950000000000001,5.520835832867126,5.508011093007731,-1.1339423706836192e-09,1.1985131489113687,0.0,3.3668036684590037,3.1796823015629103,2.7909824483440833,3.7434775658937287,1.7191238546241578,1.7408251128015495,0.6923787802275547,5.316140065662938e-05,0.29315177631914774,0.0010289447993705205,0.005229558745454907,8.188842945379111,3.682248501482083,0.16042979704588975,9.773909104358799e-21,0.3668727844512844,0.530316944012883,3.0
5376,129,5.95,2.1804955690983725,2.180492529408773,-5.40094271001844e-13,0.0,0.0,0.9035696866494232,-3.6647572527967323,-82.28007831405561,3.7073363154971073,0.559789364512611,3.657121652707268,0.7153928750679208,6.632435193413469e-05,0.2702551023055801,0.0024965355550669007,0.006108884563261771,6.637269191041877,-0.29194824823574195,0.04626764105065406,0.715392654902138,0.27025532014390236,0.00249653699254286,-1.0
85142,651,9.650000000000002,1.3043809140530729,1.2720981445222912,-1.9895658034414424e-11,0.4702534480876905,0.0,1.7403890385042298,1.5387565791088,1.459822092361974,3.6665679864191416,1.059735698595947,2.4231857162563912,0.6982560356555361,0.00020793944638921824,0.28716864385537655,0.0013664345975698455,0.006071306440504492,7.846549193632528,4.486502355310847,0.27426427673489984,1.412301502450203e-23,0.9411294153254852,0.04391055271104369,3.0
94429,1132,9.950000000000001,1.0739624190983108,0.9393044358225027,-1.425979470558522e-07,0.5336811289928252,0.4628799037080558,3.324484966148972,1.9429880410829965,2.6466789921104024,3.4977941544511335,2.189331326354332,0.03226147243864793,0.6981032212515295,0.00018015436933655827,0.2874983218059315,0.001559792335166148,0.006031567189332148,7.951554452797726,6.149267328649003,6.2663413110882935,5.974507290789922e-41,1.9840691055606584e-18,0.28597579065612444,5.0
32097,1003,7.9,5.944990061694385,4.625134292626901,-8.989558871763045e-05,0.9733256233243974,0.9669095978384051,4.499287897370029,3.1671488589926238,5.107091099569717,3.5270465701054015,2.7182279606563258,-0.33318660174148895,0.6193802545267256,8.643527762300831e-06,0.3661004417578413,0.000179379637550155,0.0045095970629266185,8.171363279403902,7.185971098469586,8.00450729901936,3.898190707527186e-39,7.284581475106836e-26,0.3740964500954007,4.0
22872,562,7.450000000000001,9.245367142496995,9.184935341508009,-1.423495346529974e-08,1.5031431960241513,0.0,3.8893361984348243,4.095579222852164,-1.2397337368407306,3.7179484861766374,2.0314482790462507,1.338024528173332,0.7126675496747459,5.16278207110054e-05,0.2729232381367522,0.0018092893194686086,0.005815606243373367,8.038577404729654,3.3572272870966438,0.07027934386870721,9.965725091431555e-19,0.9860533140439962,0.00010595147297344469,2.0
63042,1081,8.9,2.499677168858447,2.4277438026677047,-1.0793884718444753e-06,0.5686630374684497,0.5247502617869696,3.814386199722572,0.7208113327423251,3.676893785699468,3.5046733247747173,2.4205236024939643,-0.017698145174443694,0.6907907676025432,0.00019676759645971388,0.29457947934374307,0.0012079452261021238,0.005638552317738463,7.9129068159526454,6.252160830534512,7.432434018607304,7.26829331905556e-43,6.025529579386529e-19,0.279778990011352,5.0
53391,597,8.600000000000001,2.9256429828106736,2.923455729989625,-1.7177106563920114e-10,0.3888712223133334,0.0,2.569382373913483,2.556254113979912,-1.3286085872012454,3.6400205914077413,1.5273271563233735,1.8491484035189134,0.6914868190280241,0.0001503738100899067,0.293936813853947,0.001187182996323329,0.005542638462367395,7.981168274463002,4.652679450455136,0.21681285714566914,3.1067885776752872e-21,0.9859046604586834,0.00018016788028360936,2.0
15075,450,6.9,22.471330071359922,21.537749458161638,-2.529577474521754e-07,5.472693449193865,0.0,5.156612834436851,4.767755759723936,-10.938755572495472,4.459832729712513,1.181318109975515,3.408419159901764,0.7081533160733522,3.095902260546246e-05,0.2774520289949081,0.0013656342039844469,0.005297324387730593,7.882117420230202,1.5631419668300832,0.025406129660019573,4.4976629988704664e-08,0.9860615777505259,0.00012457281853871208,0.0
87985,548,9.75,1.2183224797439576,1.2148658231748828,-1.0773088598223669e-10,0.3006459307260994,0.0,2.152311431940005,2.149668239254811,-11.360272570757632,3.617907062593321,1.3630187429654739,1.7966324693850406,0.6980429358772577,0.0002974760395609538,0.2873652417632334,0.001650431348478846,0.0060615456166113425,7.647143025545405,5.495131361904728,0.8929813346252157,1.662671168873014e-17,0.985504191308171,3.061259125449558e-05,2.0
